dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint,K,method_label,connected_components,largest_component_size,mean_component_size_nonisolated,graph_diameter,reachable_1hop,reachable_Khop,multihop_gain_fraction
DBLP,hard,45,adaptive_pair,5,0.8913580179214478,0.8771498799324036,0.866425441373008,0.866425441373008,0.8771498799324036,0.875921368598938,0,908768,908768,227192,1135960,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8771498799324036,0.3763308703899383,0.251842737197876,0.2493857443332672,0.8906633853912354,none,0.0,0,15,[],-1.0,-1.0,14,908768,227192,729000,14,729000,0,1.1708152999926824,3,0,11,"[[0,9],[0,14],[1,10],[1,12],[3,9],[3,11],[4,5],[4,8],[5,8],[6,11],[6,13],[7,13],[7,14],[10,12]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049381494522095, 0.22469136118888855, 0.2679012417793274, 0.490123450756073, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.4604938328266144, 0.27530863881111145, 0.27654320001602173, 0.2617284059524536, 0.26049381494522095, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,2,Adaptive Pairwise,4.0,8.0,4.666666666666667,4.0,2.8666666666666667,3.933333333333333,0.5333333333333333
DBLP,hard,45,adaptive_complementarity,5,0.8790123462677002,0.8624078631401062,0.8480144602671192,0.8480144602671192,0.872235894203186,0.8611793518066406,0,908768,908768,227192,1135960,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8624078631401062,0.3966420938571294,0.2641277611255646,0.2334152311086654,0.8906633853912354,none,0.0,0,15,[],-1.0,-1.0,14,908768,227192,729000,14,729000,0,1.5928832000499824,1,4,9,"[[0,1],[0,7],[1,5],[3,9],[3,14],[4,8],[4,14],[5,13],[6,10],[6,11],[7,13],[8,11],[9,12],[10,12]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049381494522095, 0.22469136118888855, 0.2679012417793274, 0.490123450756073, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.4604938328266144, 0.27530863881111145, 0.27654320001602173, 0.2617284059524536, 0.26049381494522095, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,2,Adaptive Complementarity,3.0,9.0,7.0,4.0,2.8666666666666667,4.733333333333333,0.9333333333333333
DBLP,hard,45,adaptive_graph_val,5,0.914814829826355,0.9054054021835328,0.8972182629415739,0.8972182629415739,0.9054054021835328,0.9054054021835328,0,324560,324560,97368,421928,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9054054021835328,0.3864045848449071,0.2665847539901733,0.2395577430725097,0.9041768908500672,none,0.0,0,15,[],-1.0,-1.0,5,324560,97368,729000,5,729000,7612,18.247656899984577,1,3,1,"[[4,14],[5,8],[5,10],[8,13],[10,13]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.26419752836227417, 0.26049381494522095, 0.22469136118888855, 0.2679012417793274, 0.490123450756073, 0.8962963223457336, 0.26419752836227417, 0.2530864179134369, 0.4604938328266144, 0.27530863881111145, 0.27654320001602173, 0.2617284059524536, 0.26049381494522095, 0.2567901313304901, 0.2617284059524536]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed45_party_preds.pt,399a140f01408e25854b25f915b03f16234b3c77159f696f44d0b146390253b9,2,TA-DVFG,11.0,4.0,3.0,2.0,1.6666666666666667,1.9333333333333333,0.26666666666666666
DBLP,hard,46,full_mesh,5,0.8777777552604675,0.8796069025993347,0.8650821022179659,0.8650821022179659,0.8796069025993347,0.8587223291397095,0,6815760,6815760,243420,7059180,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8796069025993347,0.4156429171562195,0.334152340888977,0.3194103240966797,0.8857493996620178,none,0.0,0,15,[],-1.0,-1.0,105,6815760,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2481481432914734, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049253940582, 0.2567901313304901, 0.24444444477558136, 0.48271605372428894, 0.2629629671573639, 0.27037036418914795, 0.287654310464859, 0.24320988357067108, 0.2617284059524536, 0.27037036418914795]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,2,Full Mesh,1.0,15.0,15.0,1.0,15.0,15.0,0.0
DBLP,hard,46,adaptive_pair,5,0.8765432238578796,0.8697788715362549,0.8530764387725064,0.8530764387725064,0.8734643459320068,0.8538083434104919,0,973680,973680,243420,1217100,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8697788715362549,0.3751023689905802,0.2493857443332672,0.2358722388744354,0.8832923769950867,none,0.0,0,15,[],-1.0,-1.0,15,973680,243420,729000,15,729000,0,1.2803705999831436,3,0,12,"[[0,6],[0,7],[1,7],[1,12],[2,4],[2,8],[3,5],[3,14],[4,8],[5,10],[6,12],[9,11],[9,13],[10,13],[11,14]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2481481432914734, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049253940582, 0.2567901313304901, 0.24444444477558136, 0.48271605372428894, 0.2629629671573639, 0.27037036418914795, 0.287654310464859, 0.24320988357067108, 0.2617284059524536, 0.27037036418914795]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,2,Adaptive Pairwise,3.0,7.0,5.0,3.0,3.0,4.6,0.8
DBLP,hard,46,adaptive_complementarity,5,0.86543208360672,0.8562653660774231,0.8380069584838776,0.8380069584838776,0.8611793518066406,0.8243243098258972,0,973680,973680,243420,1217100,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8562653660774231,0.3861588835716247,0.2493857443332672,0.2420147359371185,0.8845208883285522,none,0.0,0,15,[],-1.0,-1.0,15,973680,243420,729000,15,729000,0,1.5376042999705533,1,4,10,"[[0,6],[0,7],[1,7],[1,9],[2,8],[2,11],[3,5],[3,8],[4,10],[4,12],[5,10],[6,12],[9,13],[11,14],[13,14]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2481481432914734, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049253940582, 0.2567901313304901, 0.24444444477558136, 0.48271605372428894, 0.2629629671573639, 0.27037036418914795, 0.287654310464859, 0.24320988357067108, 0.2617284059524536, 0.27037036418914795]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,2,Adaptive Complementarity,1.0,15.0,15.0,7.0,3.0,5.0,1.0
DBLP,hard,46,adaptive_graph_val,5,0.9086419939994812,0.907862424850464,0.9012931016109532,0.9012931016109532,0.9103193879127502,0.8968058824539185,0,324560,324560,97368,421928,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.907862424850464,0.3846027801434199,0.3316953182220459,0.2371007353067398,0.8968058824539185,none,0.0,0,15,[],-1.0,-1.0,5,324560,97368,729000,5,729000,7619,15.431898800059573,2,2,1,"[[0,8],[2,4],[2,5],[4,8],[5,10]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APA"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2481481432914734, 0.23827160894870758, 0.48641976714134216, 0.29506173729896545, 0.8987654447555542, 0.2716049253940582, 0.2567901313304901, 0.24444444477558136, 0.48271605372428894, 0.2629629671573639, 0.27037036418914795, 0.287654310464859, 0.24320988357067108, 0.2617284059524536, 0.27037036418914795]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed46_party_preds.pt,801d567b5ea67b4c764d91181c240c9589aac4b0bcac9428d249291a7c4e8e59,2,TA-DVFG,10.0,6.0,6.0,5.0,1.6666666666666667,2.2,0.4
DBLP,hard,42,full_mesh,5,0.8790123462677002,0.8611793518066406,0.8447557556591133,0.8447557556591133,0.8624078631401062,0.8402948379516602,0,10223640,10223640,243420,10467060,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8611793518066406,0.4837018807729085,0.4312039315700531,0.3857493996620178,0.875921368598938,none,0.0,0,15,[],-1.0,-1.0,105,10223640,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,3,Full Mesh,1.0,15.0,15.0,1.0,15.0,15.0,0.0
DBLP,hard,42,adaptive_pair,5,0.8740741014480591,0.8562653660774231,0.8381580544959344,0.8381580544959344,0.859950840473175,0.8390663266181946,0,1363152,1363152,227192,1590344,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8562653660774231,0.380098275343577,0.2579852640628814,0.2493857443332672,0.8808353543281555,none,0.0,0,15,[],-1.0,-1.0,14,1363152,227192,729000,14,729000,0,1.2935477000282845,3,0,11,"[[0,4],[0,9],[1,7],[1,14],[2,6],[2,8],[3,12],[3,14],[4,5],[5,13],[6,8],[7,13],[9,11],[11,12]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,3,Adaptive Pairwise,3.0,11.0,7.0,5.0,2.8666666666666667,5.8,0.7333333333333333
DBLP,hard,42,adaptive_complementarity,5,0.8518518805503845,0.8304668068885803,0.8035164993056628,0.8035164993056628,0.8402948379516602,0.8218673467636108,0,1363152,1363152,243420,1606572,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8304668068885803,0.409418507417043,0.2886977791786194,0.2493857443332672,0.875921368598938,none,0.0,0,15,[],-1.0,-1.0,14,1363152,243420,729000,14,729000,0,1.37102250001044,1,4,9,"[[0,4],[0,11],[1,7],[1,8],[2,4],[2,12],[3,11],[3,12],[5,13],[5,14],[6,8],[6,14],[7,13],[9,10]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,3,Adaptive Complementarity,3.0,7.0,5.0,3.0,2.8666666666666667,5.933333333333334,0.8666666666666667
DBLP,hard,42,adaptive_graph_val,5,0.919753074645996,0.8869779109954834,0.8761790958987146,0.8761790958987146,0.8968058824539185,0.8820638656616211,0,486840,486840,97368,584208,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8869779109954834,0.3961506942907969,0.7039312124252319,0.2493857443332672,0.8808353543281555,none,0.0,0,15,[],-1.0,-1.0,5,486840,97368,729000,5,729000,7732,22.52052270002605,1,2,2,"[[0,2],[0,7],[2,8],[4,12],[8,12]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260,3,TA-DVFG,10.0,6.0,6.0,5.0,1.6666666666666667,2.6,0.4
DBLP,hard,43,full_mesh,5,0.8938271403312683,0.9004914164543152,0.889968830991617,0.889968830991617,0.9017199277877808,0.8832923769950867,0,10223640,10223640,243420,10467060,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9004914164543152,0.4968059003353119,0.4508599638938904,0.4017198979854584,0.9226044416427612,none,0.0,0,15,[],-1.0,-1.0,105,10223640,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,3,Full Mesh,1.0,15.0,15.0,1.0,15.0,15.0,0.0
DBLP,hard,43,adaptive_pair,5,0.8864197731018066,0.8845208883285522,0.8676593752087296,0.8676593752087296,0.8943489193916321,0.8710073828697205,0,1363152,1363152,243420,1606572,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8845208883285522,0.39279279311498,0.2702702581882477,0.2469287514686584,0.9226044416427612,none,0.0,0,15,[],-1.0,-1.0,14,1363152,243420,729000,14,729000,0,1.5186839000380132,3,0,11,"[[0,1],[0,8],[1,4],[2,6],[3,9],[3,13],[4,8],[5,10],[5,14],[7,11],[7,12],[9,14],[10,13],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,3,Adaptive Pairwise,4.0,6.0,3.75,3.0,2.8666666666666667,4.333333333333333,0.6666666666666666
DBLP,hard,43,adaptive_complementarity,5,0.8839505910873413,0.8771498799324036,0.8596190284216891,0.8596190284216891,0.8869779109954834,0.8611793518066406,0,1363152,1363152,227192,1590344,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8771498799324036,0.4270270238320032,0.7309582233428955,0.2371007353067398,0.9189189076423644,none,0.0,0,15,[],-1.0,-1.0,14,1363152,227192,729000,14,729000,0,1.3237159000127576,1,4,9,"[[0,1],[0,7],[1,8],[2,7],[2,9],[4,13],[4,14],[5,6],[5,10],[6,14],[8,12],[9,10],[11,12],[11,13]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4,3,Adaptive Complementarity,2.0,14.0,14.0,7.0,2.8666666666666667,6.6,0.9333333333333333
