dataset,setting,seed,method,d_ref,lr,weight_decay,epoch,train_loss,val_metric,selected_run
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,133,0.013261890970170498,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,134,0.013100435957312584,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,135,0.012942515313625336,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,136,0.012788078747689724,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,137,0.01263694278895855,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,138,0.01248902641236782,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,139,0.01234419085085392,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,140,0.012202334590256214,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,141,0.012063510715961456,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,142,0.011927546001970768,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,143,0.01179439015686512,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,144,0.011663947254419327,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,145,0.011536146514117718,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,146,0.011410882696509361,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,147,0.011288066394627094,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,148,0.01116762962192297,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,149,0.01104948204010725,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,150,0.010933593846857548,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,151,0.010819913819432259,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,152,0.010708369314670563,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,153,0.01059890165925026,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,154,0.010491428896784782,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,155,0.010385891422629356,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,156,0.010282213799655437,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,157,0.010180367156863213,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,158,0.010080281645059586,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,159,0.009981857612729073,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,160,0.009885056875646114,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,161,0.009789896197617054,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,162,0.009696302935481071,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,163,0.009604264982044697,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,164,0.009513746947050095,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,165,0.00942483451217413,0.5480132699012756,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,166,0.009337480179965496,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,167,0.009251690469682217,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,168,0.009167476557195187,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,169,0.009084779769182205,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,170,0.009003552608191967,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,171,0.008923725225031376,0.5496688485145569,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,172,0.008845238015055656,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,173,0.008768041618168354,0.5529801249504089,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,174,0.008692069910466671,0.5529801249504089,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,175,0.008617240004241467,0.5529801249504089,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,176,0.008543520234525204,0.5529801249504089,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,177,0.008470863103866577,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,178,0.008399225771427155,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,179,0.008328581228852272,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,180,0.008258906193077564,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,181,0.008190186694264412,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,182,0.008122383616864681,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,183,0.008055474609136581,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,184,0.007989456877112389,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,185,0.007924320176243782,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,186,0.007860047742724419,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,187,0.0077966428361833096,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,188,0.007734081707894802,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,189,0.007672352250665426,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,190,0.007611426059156656,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,191,0.0075513082556426525,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,192,0.0074919783510267735,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,193,0.007433413062244654,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,194,0.007375563029199839,0.5513244867324829,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,195,0.007318428251892328,0.5529801249504089,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,196,0.007261996157467365,0.554635763168335,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,197,0.007206270005553961,0.554635763168335,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,198,0.007151179946959019,0.556291401386261,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,199,0.007096715271472931,0.554635763168335,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,0,1.138355016708374,0.3112582862377167,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,1,1.0959810018539429,0.319536417722702,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,2,1.054930567741394,0.32615894079208374,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,3,1.0151941776275635,0.3460264801979065,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,4,0.9767478108406067,0.3642384111881256,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,5,0.9396117329597473,0.3874172270298004,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,6,0.9037150740623474,0.3973509967327118,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,7,0.8689729571342468,0.4205298125743866,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,8,0.8353196978569031,0.42384105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,9,0.8026821613311768,0.4271523058414459,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,10,0.7709851861000061,0.4271523058414459,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,11,0.7401738166809082,0.4271523058414459,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,12,0.7101993560791016,0.4254966974258423,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,13,0.6810190081596375,0.42218542098999023,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,14,0.652594804763794,0.4271523058414459,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,15,0.6249019503593445,0.4370861053466797,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,16,0.5979254245758057,0.4387417137622833,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,17,0.5716569423675537,0.4486754834651947,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,18,0.5460889339447021,0.4486754834651947,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,19,0.5212212204933167,0.44536423683166504,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,20,0.4970638155937195,0.4486754834651947,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,21,0.4736305773258209,0.45198675990104675,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,22,0.4509320855140686,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,23,0.428972065448761,0.45198675990104675,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,24,0.40776526927948,0.45198675990104675,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,25,0.3873189389705658,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,26,0.3676360249519348,0.4486754834651947,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,27,0.3487144410610199,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,28,0.33055204153060913,0.45695364475250244,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,29,0.3131495416164398,0.45860928297042847,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,30,0.29650217294692993,0.45695364475250244,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,31,0.2805993854999542,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,32,0.26543769240379333,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,33,0.25100967288017273,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,34,0.23730170726776123,0.4536423981189728,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,35,0.2242950201034546,0.45860928297042847,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,36,0.21197518706321716,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,37,0.20032183825969696,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,38,0.18931818008422852,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,39,0.17894147336483002,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,40,0.16917070746421814,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,41,0.1599826216697693,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,42,0.15135319530963898,0.4701986610889435,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,43,0.1432589292526245,0.4701986610889435,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,44,0.13567379117012024,0.4701986610889435,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,45,0.12857027351856232,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,46,0.12192370742559433,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,47,0.11570766568183899,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,48,0.10989770293235779,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,49,0.10446895658969879,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,50,0.09939779341220856,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,51,0.09466061741113663,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,52,0.09023401886224747,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,53,0.08609718829393387,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,54,0.08222770690917969,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,55,0.07860621809959412,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,56,0.07521581649780273,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,57,0.07203986495733261,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,58,0.06906281411647797,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,59,0.0662713274359703,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,60,0.06365212053060532,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,61,0.0611930787563324,0.45860928297042847,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,62,0.05888306722044945,0.45860928297042847,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,63,0.056711215525865555,0.45860928297042847,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,64,0.05466768518090248,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,65,0.05274323374032974,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,66,0.05092911794781685,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,67,0.049217261373996735,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,68,0.04760045185685158,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,69,0.046072766184806824,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,70,0.04462781548500061,0.4602648913860321,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,71,0.0432601273059845,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,72,0.0419645756483078,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,73,0.04073609039187431,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,74,0.03957035392522812,0.46192052960395813,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,75,0.03846293315291405,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,76,0.03741007298231125,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,77,0.0364081896841526,0.46357616782188416,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,78,0.03545376658439636,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,79,0.034543659538030624,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,80,0.033674705773591995,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,81,0.03284427151083946,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,82,0.03204962611198425,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,83,0.03128857538104057,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,84,0.030559277161955833,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,85,0.029860174283385277,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,86,0.02918996289372444,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,87,0.028547165915369987,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,88,0.027930250391364098,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,89,0.027337724342942238,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,90,0.0267686378210783,0.4652317762374878,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,91,0.02622167021036148,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,92,0.025695567950606346,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,93,0.02518913336098194,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,94,0.024701327085494995,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,95,0.0242310743778944,0.4668874144554138,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,96,0.023777464404702187,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,97,0.02333967387676239,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,98,0.02291674166917801,0.46854305267333984,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,99,0.022507909685373306,0.4701986610889435,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,100,0.022112328559160233,0.4701986610889435,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,101,0.0217293668538332,0.4718542993068695,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,102,0.021358292549848557,0.4718542993068695,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,103,0.020998258143663406,0.4718542993068695,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,104,0.02064886875450611,0.4718542993068695,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,105,0.020309338346123695,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,106,0.019979804754257202,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,107,0.01965935528278351,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,108,0.01934753730893135,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,109,0.01904376968741417,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,110,0.018747711554169655,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,111,0.01845875009894371,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,112,0.018176445737481117,0.4768211841583252,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,113,0.017901049926877022,0.4768211841583252,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,114,0.01763388328254223,0.47516557574272156,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,115,0.017375756055116653,0.4784768223762512,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,116,0.017125900834798813,0.4784768223762512,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,117,0.01688292808830738,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,118,0.016645917668938637,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,119,0.016414131969213486,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,120,0.01618701033294201,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,121,0.015964291989803314,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,122,0.015745660290122032,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,123,0.015530996955931187,0.4834437072277069,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,124,0.015320085920393467,0.4834437072277069,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,125,0.015112892724573612,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,126,0.014909493736922741,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,127,0.014710095711052418,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,128,0.014514966867864132,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,129,0.014324162155389786,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,130,0.01413758471608162,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,131,0.013955008238554,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,132,0.013775979168713093,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,133,0.013600567355751991,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,134,0.013429258018732071,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,135,0.013263167813420296,0.48013246059417725,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,136,0.013102121651172638,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,137,0.01294560357928276,0.4817880690097809,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,138,0.012793293222784996,0.4834437072277069,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,139,0.01264496985822916,0.4834437072277069,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,140,0.012500354088842869,0.48509934544563293,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,141,0.012359206564724445,0.48509934544563293,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,142,0.012221230193972588,0.48509934544563293,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,143,0.01208619773387909,0.4867549538612366,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,144,0.01195395179092884,0.4867549538612366,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,145,0.011824344284832478,0.4867549538612366,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,146,0.011697295121848583,0.4867549538612366,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,147,0.011572745628654957,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,148,0.011450838297605515,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,149,0.011331558227539062,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,150,0.01121493335813284,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,151,0.01110085193067789,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,152,0.010989142581820488,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,153,0.010879666544497013,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,154,0.010772264562547207,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,155,0.010666852816939354,0.4884105920791626,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,156,0.010563338175415993,0.4900662302970886,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,157,0.010461605153977871,0.49172186851501465,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,158,0.010361597873270512,0.4933774769306183,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,159,0.010263239964842796,0.4933774769306183,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,160,0.010166504420340061,0.4950331151485443,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,161,0.010071350261569023,0.4950331151485443,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,162,0.00997778307646513,0.49668875336647034,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,163,0.009885876439511776,0.49668875336647034,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,164,0.009795540943741798,0.49668875336647034,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,165,0.009706716053187847,0.49668875336647034,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,166,0.009619276039302349,0.49668875336647034,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,167,0.009533165954053402,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,168,0.009448301047086716,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,169,0.009364769794046879,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,170,0.00928260013461113,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,171,0.009201908484101295,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,172,0.0091227563098073,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,173,0.009045222774147987,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,174,0.00896925013512373,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,175,0.008894677273929119,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,176,0.008821286261081696,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,177,0.008748859167098999,0.498344361782074,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,178,0.008677351288497448,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,179,0.008606896735727787,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,180,0.008537664078176022,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,181,0.008469888009130955,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,182,0.008403518237173557,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,183,0.008338446728885174,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,184,0.008274533785879612,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,185,0.008211695589125156,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,186,0.008149851113557816,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,187,0.008088928647339344,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,188,0.008028891868889332,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,189,0.00796970073133707,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,190,0.007911277934908867,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,191,0.007853478193283081,0.5,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,192,0.007796127814799547,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,193,0.007739189080893993,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,194,0.007682846859097481,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,195,0.007626713719218969,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,196,0.0075705889612436295,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,197,0.007514700293540955,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,198,0.007459086365997791,0.501655638217926,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,199,0.0074038393795490265,0.501655638217926,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0,0,1.1064614057540894,0.3245033025741577,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0,1,1.0804290771484375,0.3509933650493622,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0,2,1.055320143699646,0.36589404940605164,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0,3,1.029533863067627,0.375827819108963,False
