dataset,setting,seed,method,d_ref,lr,weight_decay,val_acc,test_acc,macro_f1,best_epoch,first_loss,best_loss,param_count,party_ids,role,selected
ACM,hard,44,Useful-Only Gated Fusion,32,0.001,0.0001,0.8543046116828918,0.8550246953964233,0.8557790538510334,36,1.100173830986023,0.9895396828651428,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,32,0.0003,0.0,0.7384105920791626,0.7248764634132385,0.6930252496275108,197,1.1060682535171509,0.8563717603683472,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,32,0.0003,0.0001,0.8195364475250244,0.8023064136505127,0.8004068404271699,79,1.10220205783844,1.0455145835876465,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,64,0.001,0.0,0.8360927104949951,0.8434925675392151,0.8451836093957751,153,1.099367380142212,0.3455890715122223,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,64,0.001,0.0001,0.8526490330696106,0.8500823974609375,0.851832273733694,191,1.1038281917572021,0.2811376750469208,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,64,0.0003,0.0,0.7947019934654236,0.7710049152374268,0.7597734792174831,199,1.0974786281585693,0.7035544514656067,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,64,0.0003,0.0001,0.8576158881187439,0.8616145253181458,0.8624483535369567,76,1.1090384721755981,1.0208834409713745,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,128,0.001,0.0,0.8245033025741577,0.827018141746521,0.8284462046105482,112,1.1036052703857422,0.368604451417923,25734,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,44,Useful-Only Gated Fusion,128,0.001,0.0001,0.860927164554596,0.8583195805549622,0.8602896443988497,139,1.0979869365692139,0.27390262484550476,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,128,0.0003,0.0,0.8195364475250244,0.7907742857933044,0.7844129028798018,147,1.100426435470581,0.7080119848251343,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,44,Useful-Only Gated Fusion,128,0.0003,0.0001,0.8112582564353943,0.7874794006347656,0.7800754259551068,140,1.1033480167388916,0.6877792477607727,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Project-and-Mean,32,0.001,0.0,0.5910596251487732,0.5799011588096619,0.5815901439876582,194,1.1266334056854248,0.012614354491233826,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,45,Project-and-Mean,32,0.001,0.0001,0.5728476643562317,0.5436573028564453,0.5438681222637739,139,1.08623206615448,0.014994317665696144,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,32,0.0003,0.0,0.5678808093070984,0.5535420179367065,0.5563989713319181,165,1.0946019887924194,0.08713416010141373,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,32,0.0003,0.0001,0.5678808093070984,0.5568369030952454,0.5578996677931483,199,1.1743173599243164,0.07095154374837875,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,64,0.001,0.0,0.5662251710891724,0.5551894307136536,0.5553103726085561,192,1.0992059707641602,0.003621677402406931,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,64,0.001,0.0001,0.5711920261383057,0.5584843754768372,0.560310784883903,144,1.0514334440231323,0.005035667680203915,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,64,0.0003,0.0,0.5397350788116455,0.5090609788894653,0.5099929229091381,197,1.1235648393630981,0.018436627462506294,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,64,0.0003,0.0001,0.5662251710891724,0.5518945455551147,0.5524687279774488,199,1.0898284912109375,0.016330040991306305,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,128,0.001,0.0,0.557947039604187,0.5321252346038818,0.5337500098377169,155,1.1012154817581177,0.0014115591766312718,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,128,0.001,0.0001,0.5745033025741577,0.5667215585708618,0.5698391189471161,191,1.071175217628479,0.0013117282651364803,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,128,0.0003,0.0,0.5447019934654236,0.5288302898406982,0.5308993046492723,164,1.1368988752365112,0.008863626047968864,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Mean,128,0.0003,0.0001,0.5082781314849854,0.515650749206543,0.5180783500084623,198,1.1798099279403687,0.00785217247903347,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,32,0.001,0.0,0.44701987504959106,0.4316309690475464,0.42937671035436265,19,1.0972157716751099,0.3120509088039398,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,32,0.001,0.0001,0.41059601306915283,0.37891268730163574,0.359314190545088,24,1.0957518815994263,0.14984524250030518,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,32,0.0003,0.0,0.42218542098999023,0.40527182817459106,0.38758503192240795,62,1.0973409414291382,0.14225083589553833,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,32,0.0003,0.0001,0.4205298125743866,0.4118616282939911,0.40636186189050166,67,1.1057696342468262,0.1392880082130432,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,64,0.001,0.0,0.45860928297042847,0.44316309690475464,0.4424172960734767,193,1.1088134050369263,6.206516263773665e-05,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,45,Project-and-Concat,64,0.001,0.0001,0.42384105920791626,0.42174628376960754,0.4107377784829202,20,1.0975486040115356,0.041825782507658005,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,64,0.0003,0.0,0.41721853613853455,0.429983526468277,0.42640425063530846,24,1.11017906665802,0.7002852559089661,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,64,0.0003,0.0001,0.443708598613739,0.4316309690475464,0.4246404002501563,78,1.0965313911437988,0.023577088490128517,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,128,0.001,0.0,0.4370861053466797,0.4184513986110687,0.4116687070321519,179,1.0926564931869507,3.24234388244804e-05,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,128,0.001,0.0001,0.430463582277298,0.4332784116268158,0.4309069059169839,19,1.0963802337646484,0.009425968863070011,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,128,0.0003,0.0,0.4420529901981354,0.4168039560317993,0.4151107518537613,184,1.0996308326721191,0.0006895217229612172,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Project-and-Concat,128,0.0003,0.0001,0.44039735198020935,0.42833608388900757,0.4163103969990643,59,1.0955482721328735,0.015929492190480232,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,32,0.001,0.0,0.3708609342575073,0.35420098900794983,0.22792730032840391,32,1.0959923267364502,0.8319173455238342,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,32,0.001,0.0001,0.374172180891037,0.35420098900794983,0.23317092698301703,40,1.1041436195373535,0.7728508114814758,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,32,0.0003,0.0,0.3973509967327118,0.3855024576187134,0.34110729837657777,79,1.0944279432296753,0.892586350440979,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,32,0.0003,0.0001,0.40066224336624146,0.36079078912734985,0.3482547070528607,93,1.101171612739563,0.7923757433891296,31794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,64,0.001,0.0,0.40066224336624146,0.38220757246017456,0.305394671243335,18,1.1036953926086426,0.9146692752838135,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,64,0.001,0.0001,0.41059601306915283,0.39703458547592163,0.3895098270853022,13,1.1029363870620728,0.9746280312538147,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,64,0.0003,0.0,0.3973509967327118,0.42668864130973816,0.3744482641541465,27,1.0982084274291992,1.0180556774139404,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,64,0.0003,0.0001,0.3990066349506378,0.38385501503944397,0.2989655463481225,43,1.1019601821899414,0.9599846005439758,63570,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,128,0.001,0.0,0.3807947039604187,0.3690280020236969,0.25235232668566,12,1.1041728258132935,0.9411317706108093,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,128,0.001,0.0001,0.3824503421783447,0.3855024576187134,0.29328552998329244,15,1.0956820249557495,0.849294900894165,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,128,0.0003,0.0,0.41059601306915283,0.4118616282939911,0.31580719475456315,19,1.1011159420013428,1.024433970451355,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,45,Gated Fusion,128,0.0003,0.0001,0.46854305267333984,0.4777594804763794,0.3808160268512692,5,1.0997611284255981,1.0812768936157227,127122,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,45,Reliability-Selected Project-and-Mean,32,0.001,0.0,0.8013244867324829,0.7594727873802185,0.7605733597580594,91,1.1267296075820923,0.08942236006259918,10819,"[0, 2, 1, 3, 12]",main,True
ACM,hard,45,Reliability-Selected Project-and-Mean,32,0.001,0.0001,0.7698675394058228,0.7166392207145691,0.7173760941603763,117,1.237722635269165,0.06443969160318375,10819,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,32,0.0003,0.0,0.7947019934654236,0.7561779022216797,0.7559069397472485,173,1.0669853687286377,0.13496559858322144,10819,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,32,0.0003,0.0001,0.7831125855445862,0.7561779022216797,0.7577225298768234,123,1.074968695640564,0.21903741359710693,10819,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,64,0.001,0.0,0.7913907170295715,0.7413508892059326,0.7427402953199903,65,1.1338868141174316,0.041743241250514984,21635,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,64,0.001,0.0001,0.7847682237625122,0.7380560040473938,0.7383501600110781,72,1.2193117141723633,0.03831234574317932,21635,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,64,0.0003,0.0,0.7715231776237488,0.7166392207145691,0.7194395553941394,191,1.120919108390808,0.04625823348760605,21635,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,64,0.0003,0.0001,0.7963576316833496,0.7413508892059326,0.7417455846302993,192,1.2029898166656494,0.059537868946790695,21635,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,128,0.001,0.0,0.7632450461387634,0.7084019780158997,0.70915939159132,83,1.1594816446304321,0.01381040271371603,43267,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,128,0.001,0.0001,0.7582781314849854,0.7084019780158997,0.7108494381485294,67,1.111580491065979,0.01382345799356699,43267,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,128,0.0003,0.0,0.7450330853462219,0.6919274926185608,0.6927115552541774,194,1.144108772277832,0.020810771733522415,43267,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Project-and-Mean,128,0.0003,0.0001,0.7615894079208374,0.7100494503974915,0.7119974028853311,191,1.2707605361938477,0.024175921455025673,43267,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,32,0.001,0.0,0.4089404046535492,0.35914331674575806,0.34197928911428627,41,1.1073321104049683,0.8047192096710205,10664,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,32,0.001,0.0001,0.4552980065345764,0.42504119873046875,0.424904449960267,20,1.1016736030578613,0.9944127202033997,10664,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,32,0.0003,0.0,0.48013246059417725,0.4398682117462158,0.4132392837764514,64,1.09952974319458,0.9904030561447144,10664,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,32,0.0003,0.0001,0.4536423981189728,0.44481053948402405,0.38857739143397524,84,1.0996782779693604,0.9357901811599731,10664,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,64,0.001,0.0,0.4718542993068695,0.44810542464256287,0.39793983948523187,14,1.0991212129592896,1.0108033418655396,21320,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,64,0.001,0.0001,0.44536423683166504,0.39703458547592163,0.34335362600533226,16,1.1032590866088867,0.9799993634223938,21320,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,64,0.0003,0.0,0.5248344540596008,0.49258649349212646,0.4980724268998719,61,1.1131677627563477,0.9898049831390381,21320,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,64,0.0003,0.0001,0.4718542993068695,0.4365732967853546,0.43702887583095923,36,1.0947147607803345,1.0200289487838745,21320,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,128,0.001,0.0,0.48509934544563293,0.4596375524997711,0.4073963422618114,8,1.0911271572113037,1.0179393291473389,42632,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,128,0.001,0.0001,0.5480132699012756,0.5387150049209595,0.4497768510477235,5,1.098488211631775,1.052594780921936,42632,"[0, 2, 1, 3, 12]",main,True
ACM,hard,45,Reliability-Selected Gated Fusion,128,0.0003,0.0,0.498344361782074,0.46952223777770996,0.4321374015063673,44,1.1012506484985352,0.9606081247329712,42632,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Reliability-Selected Gated Fusion,128,0.0003,0.0001,0.45695364475250244,0.42668864130973816,0.4036792157506895,41,1.1002576351165771,0.9600205421447754,42632,"[0, 2, 1, 3, 12]",main,False
ACM,hard,45,Useful-Only Project-and-Mean,32,0.001,0.0,0.8907284736633301,0.8896210789680481,0.890662090169776,50,1.124387264251709,0.38401880860328674,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,32,0.001,0.0001,0.8907284736633301,0.9011532068252563,0.902415960469028,106,1.1137105226516724,0.23565319180488586,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,32,0.0003,0.0,0.887417197227478,0.8929159641265869,0.8938489171111215,146,1.0771170854568481,0.36278411746025085,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,32,0.0003,0.0001,0.889072835445404,0.8929159641265869,0.8939289535491661,136,1.1172101497650146,0.317165344953537,6531,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,64,0.001,0.0,0.8956953883171082,0.8995057940483093,0.9006239806543318,104,1.117647409439087,0.21380816400051117,13059,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,45,Useful-Only Project-and-Mean,64,0.001,0.0001,0.8956953883171082,0.8879736661911011,0.8893109924760968,45,1.1349297761917114,0.2558048963546753,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,64,0.0003,0.0,0.8923841118812561,0.8978583216667175,0.8991838364431161,183,1.0433391332626343,0.23399953544139862,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,64,0.0003,0.0001,0.8907284736633301,0.8945634365081787,0.8958387393379051,179,1.2448188066482544,0.23828621208667755,13059,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,128,0.001,0.0,0.8956953883171082,0.8912685513496399,0.8925930839281677,142,1.0782880783081055,0.2003883272409439,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,128,0.001,0.0001,0.8956953883171082,0.8912685513496399,0.8925930839281677,124,1.077273964881897,0.2001681625843048,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,128,0.0003,0.0,0.8940397500991821,0.8962108492851257,0.8974836223527746,156,1.112539291381836,0.21911802887916565,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Project-and-Mean,128,0.0003,0.0001,0.8923841118812561,0.8912685513496399,0.8921515783802505,74,1.1156187057495117,0.2888658940792084,26115,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,32,0.001,0.0,0.8443708419799805,0.8500823974609375,0.8503471979222557,193,1.100408911705017,0.32489752769470215,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,32,0.001,0.0001,0.8476821184158325,0.8665568232536316,0.8653895269054471,28,1.1104220151901245,1.04131281375885,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,32,0.0003,0.0,0.807947039604187,0.8237232565879822,0.8260834270067151,130,1.111047387123108,0.9954013824462891,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,32,0.0003,0.0001,0.8559602499008179,0.8369027972221375,0.837680575091105,196,1.1053379774093628,0.8643903732299805,6438,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,64,0.001,0.0,0.8509933948516846,0.8682042956352234,0.8695586761979076,179,1.1015920639038086,0.2822338044643402,12870,"[0, 1, 2]",diagnostic_oracle,True
ACM,hard,45,Useful-Only Gated Fusion,64,0.001,0.0001,0.8658940196037292,0.8813838362693787,0.8817892707775172,197,1.102819561958313,0.26766982674598694,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,64,0.0003,0.0,0.746688723564148,0.7710049152374268,0.751196989729371,198,1.1038388013839722,0.6910446286201477,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,64,0.0003,0.0001,0.8261589407920837,0.8401976823806763,0.8362866499185876,170,1.104476809501648,0.7869382500648499,12870,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,128,0.001,0.0,0.8642383813858032,0.8616145253181458,0.8627191226988025,187,1.101327896118164,0.2780805230140686,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,128,0.001,0.0001,0.860927164554596,0.8665568232536316,0.867787446353182,199,1.101976990699768,0.28441086411476135,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,128,0.0003,0.0,0.8460264801979065,0.8550246953964233,0.8528746683234555,188,1.0969715118408203,0.5350177884101868,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,45,Useful-Only Gated Fusion,128,0.0003,0.0001,0.8112582564353943,0.8319604396820068,0.8297749877970655,178,1.094334363937378,0.5646457076072693,25734,"[0, 1, 2]",diagnostic_oracle,False
ACM,hard,46,Project-and-Mean,32,0.001,0.0,0.5794702172279358,0.6177924275398254,0.6179914615658998,148,1.1460481882095337,0.018487337976694107,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,32,0.001,0.0001,0.5728476643562317,0.6029654145240784,0.6038582195154696,86,1.0681750774383545,0.03698185086250305,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,32,0.0003,0.0,0.5662251710891724,0.5815485715866089,0.5772827953892027,183,1.0989645719528198,0.06565353274345398,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,32,0.0003,0.0001,0.5844370722770691,0.607907772064209,0.6117957786330387,194,1.127219557762146,0.058761585503816605,32259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,46,Project-and-Mean,64,0.001,0.0,0.5728476643562317,0.5980230569839478,0.597569868233547,163,1.1324714422225952,0.004629604052752256,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,64,0.001,0.0001,0.5844370722770691,0.609555184841156,0.6073327235771349,128,1.1216862201690674,0.006490213796496391,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,64,0.0003,0.0,0.5496688485145569,0.5881384015083313,0.5911192448468503,158,1.0860263109207153,0.024621769785881042,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,64,0.0003,0.0001,0.5761589407920837,0.6112026572227478,0.6117430565098559,180,1.044165015220642,0.016928359866142273,64515,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,128,0.001,0.0,0.5496688485145569,0.5963756442070007,0.5966740961544711,126,1.0998480319976807,0.0015568251255899668,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,128,0.001,0.0001,0.556291401386261,0.5947281718254089,0.59472710453284,110,1.1198406219482422,0.0024505266919732094,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0,0.556291401386261,0.6013179421424866,0.6018885462438538,198,1.1779805421829224,0.007151179946959019,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Mean,128,0.0003,0.0001,0.501655638217926,0.5568369030952454,0.5582709950187744,187,1.138355016708374,0.008088928647339344,129027,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0,0.41721853613853455,0.4184513986110687,0.41701724263287127,33,1.1064614057540894,0.02299821749329567,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,32,0.001,0.0001,0.4254966974258423,0.4168039560317993,0.4118855484708235,37,1.095026969909668,0.010458706878125668,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,32,0.0003,0.0,0.4205298125743866,0.42174628376960754,0.4131628389173822,29,1.0993692874908447,0.7684317231178284,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,32,0.0003,0.0001,0.43377482891082764,0.4398682117462158,0.4284445718244661,41,1.1026495695114136,0.5061484575271606,62179,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,True
ACM,hard,46,Project-and-Concat,64,0.001,0.0,0.430463582277298,0.42174628376960754,0.41001556255858923,10,1.1089763641357422,0.5617890954017639,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,64,0.001,0.0001,0.41887417435646057,0.4332784116268158,0.43270491805289124,20,1.1027631759643555,0.05553024262189865,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,64,0.0003,0.0,0.42880794405937195,0.42339372634887695,0.4161857704769501,43,1.1035377979278564,0.2777145206928253,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,64,0.0003,0.0001,0.41225165128707886,0.4118616282939911,0.40411225757516317,66,1.103990077972412,0.03378356620669365,124099,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,128,0.001,0.0,0.4321191906929016,0.42833608388900757,0.4289311602086932,19,1.110448956489563,0.012581370770931244,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
ACM,hard,46,Project-and-Concat,128,0.001,0.0001,0.4205298125743866,0.40032950043678284,0.3996524077885976,9,1.0973533391952515,0.2971287965774536,247939,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",main,False
