job_id,suite,setting,dataset,method,best_val_mean,best_val_std,best_val_count,test_at_best_val_mean,test_at_best_val_std,test_at_best_val_count,macro_f1_at_best_val_mean,macro_f1_at_best_val_std,macro_f1_at_best_val_count,best_observed_test_mean,best_observed_test_std,best_observed_test_count,final_test_mean,final_test_std,final_test_count,train_comm_mean,train_comm_std,train_comm_count,inference_comm_mean,inference_comm_std,inference_comm_count,final_edges_mean,final_edges_std,final_edges_count,topology_update_comm_mean,topology_update_comm_std,topology_update_comm_count,topology_eval_count_mean,topology_eval_count_std,topology_eval_count_count,topology_update_time_mean,topology_update_time_std,topology_update_time_count,useful_useful_edges_mean,useful_useful_edges_std,useful_useful_edges_count,useful_noisy_edges_mean,useful_noisy_edges_std,useful_noisy_edges_count,noisy_noisy_edges_mean,noisy_noisy_edges_std,noisy_noisy_edges_count,param_dataset,param_graph_views,param_num_parties,param_view_setting,param_useful_parties,param_epochs,param_seeds,param_methods,param_adaptive_edge_budget,param_adaptive_min_edges,param_adaptive_min_gain,param_max_degree,param_pred_consensus_steps,param_pred_self_weight,param_vote_weighting,param_reliability_power,param_topology_degree_power,param_final_reliability_floor,param_topk_reliability_k,param_matched_edge_count,param_readout_mode,param_validation_evaluator,param_active_party_id,param_device,param_shuffle_party_positions,param_party_shuffle_seed_offset,param_cache_predictions,param_reuse_prediction_cache,param_cache_dir,param_skip_local_training_if_cache_exists,param_modality_setting,param_modalities,param_modality_dim,param_ignore_dataset_split
noise_ratio/dblp_useful9,noise_ratio,useful_9,DBLP,local_uniform_vote,0.8775308966636658,0.008345891249247802,5,0.8791154742240905,0.006817894615320038,5,0.8637008220099542,0.009297135316358106,5,0.8840294480323792,0.006762342195242373,5,0.8732186555862427,0.008121117824466173,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,9,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
protocol_sensitivity/acm_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,ACM,adaptive_graph_val,0.8880794644355774,0.015246184960698433,5,0.8546952128410339,0.009843402201400302,5,0.8543057138284935,0.010137822764398714,5,0.8741350769996643,0.007779705837204811,5,0.8576606035232544,0.012845848233403448,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7489.0,58.80476171195666,5,32.69587656002841,0.887794535471581,5,2.2,0.447213595499958,5,1.6,0.8944271909999159,5,1.2,0.4472135954999579,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,ACM,fixed_ring,0.7880794763565063,0.01617948574939786,5,0.7696869730949402,0.00802019492317658,5,0.7687646272116168,0.008588844165515794,5,0.7897858142852783,0.004296017221620654,5,0.7686985015869141,0.00836799453530208,5,0.0,0.0,5,272250.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2.0,0.0,5,2.0,0.0,5,11.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,ACM,full_mesh,0.7894039750099182,0.016778317032771262,5,0.7769357204437256,0.007143162801088511,5,0.7768329411836322,0.00812654781971347,5,0.7914332747459412,0.005287250541591584,5,0.7756177663803101,0.008351747143488773,5,0.0,0.0,5,1905750.0,0.0,5,105.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,3.0,0.0,5,36.0,0.0,5,66.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,ACM,local_reliability_vote,0.7930463671684265,0.014808401769700883,5,0.7749588012695312,0.008448684387120084,5,0.7744080337050925,0.009253811167880547,5,0.7934101939201355,0.006008089620630158,5,0.7766062498092652,0.005287247755795932,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,ACM,local_uniform_vote,0.6099337935447693,0.016077505295343537,5,0.5980230689048767,0.008319191986850747,5,0.5966032253223407,0.009018324863283403,5,0.6125205755233765,0.010638468333766993,5,0.5855024576187133,0.008841135729738558,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_main_custom_split,protocol_sensitivity,main,ACM,adaptive_graph_val,0.9208609223365783,0.013822260474376897,5,0.8942339062690735,0.010510145454112973,5,0.8941614916437903,0.010705933665669298,5,0.9074134826660156,0.011378130456271097,5,0.895551860332489,0.016905404871400537,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7956.4,170.82242241579405,5,43.0557299600041,4.122649534978772,5,3.4,0.8944271909999159,5,1.6,0.8944271909999159,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_main_custom_split,protocol_sensitivity,main,ACM,fixed_ring,0.8807947039604187,0.014575188354459905,5,0.8490938901901245,0.004746243279525711,5,0.8492288411292475,0.005105883123232705,5,0.8655683636665344,0.005777829134394938,5,0.8530477523803711,0.011614188226161695,5,0.0,0.0,5,272250.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5.0,0.0,5,2.0,0.0,5,8.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_main_custom_split,protocol_sensitivity,main,ACM,full_mesh,0.8754966974258422,0.02327912297650252,5,0.8457989931106568,0.01071473366241166,5,0.846081659277653,0.010548697044862422,5,0.8583195805549622,0.009815792027493372,5,0.8481054186820984,0.01011538070722369,5,0.0,0.0,5,1905750.0,0.0,5,105.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,15.0,0.0,5,54.0,0.0,5,36.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_main_custom_split,protocol_sensitivity,main,ACM,local_reliability_vote,0.879801332950592,0.01511072972901819,5,0.8579900979995727,0.00673240252904639,5,0.8580403074393763,0.006779661810639015,5,0.8652388572692871,0.006527703396574092,5,0.854695200920105,0.009704577976976212,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/acm_main_custom_split,protocol_sensitivity,main,ACM,local_uniform_vote,0.7268211841583252,0.03333945980283952,5,0.7120263457298279,0.018136889831895927,5,0.7129582419565685,0.016996075795131037,5,0.7261943936347961,0.019783087738221523,5,0.7077429890632629,0.010965119157212431,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,DBLP,adaptive_graph_val,0.9133333921432495,0.011854433159526844,5,0.8975429773330689,0.009774131093865969,5,0.8890424477930589,0.011590288285281983,5,0.9073709845542908,0.006762342195242446,5,0.8928746700286865,0.010510684367063433,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7711.6,59.35739212600223,5,31.937508820020593,1.9996863156152485,5,1.4,1.140175425099138,5,1.8,1.4832396974191326,5,1.8,0.8366600265340756,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,DBLP,fixed_ring,0.8807407736778259,0.008755859111338821,5,0.8749385595321655,0.00778913173474416,5,0.8618682616798186,0.010581146523777745,5,0.8783783674240112,0.005696321293320506,5,0.8606879591941834,0.012546358858932433,5,0.0,0.0,5,486840.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2.0,0.0,5,2.0,0.0,5,11.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,DBLP,full_mesh,0.8804938673973084,0.011528519141437772,5,0.873955762386322,0.010589377393309422,5,0.859323868125989,0.015403012190264945,5,0.8791154742240905,0.004480246389035685,5,0.8628992319107056,0.0163118058156819,5,0.0,0.0,5,3407880.0,0.0,5,105.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,3.0,0.0,5,36.0,0.0,5,66.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,DBLP,local_reliability_vote,0.8817284345626831,0.010417291131514302,5,0.8764127731323242,0.011706271994849549,5,0.8620547006191697,0.016575050742861867,5,0.879852569103241,0.009995506091339102,5,0.8628992438316345,0.013502344387328388,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_hard_noisy_custom_split,protocol_sensitivity,hard_noisy,DBLP,local_uniform_vote,0.6506173133850097,0.01234567463399383,5,0.6476658344268799,0.025921093636807054,5,0.5607299162890534,0.03434466582258331,5,0.6577395439147949,0.018151078695706518,5,0.6149877071380615,0.020066342923662602,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_main_custom_split,protocol_sensitivity,main,DBLP,adaptive_graph_val,0.9301234960556031,0.0073350387673038605,5,0.9140049099922181,0.007573004121080216,5,0.9077561070163315,0.009570634701618022,5,0.9216216087341309,0.011306221169593901,5,0.9105651021003723,0.009649800108555665,5,0.0,0.0,5,168771.2,14514.764455546636,5,5.2,0.4472135954999579,5,729000.0,0.0,5,7869.2,83.7090198246282,5,34.14323886000202,1.6369127610828178,5,2.0,0.0,5,2.2,0.8366600265340756,5,1.0,0.7071067811865476,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_main_custom_split,protocol_sensitivity,main,DBLP,fixed_ring,0.9133333683013916,0.006840435081087208,5,0.9100736856460572,0.014284463332780516,5,0.900855830463825,0.017481762599930752,5,0.9127763986587525,0.012254257494198586,5,0.9049139857292176,0.009965263799596598,5,0.0,0.0,5,486840.0,0.0,5,15.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5.0,0.0,5,2.0,0.0,5,8.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_main_custom_split,protocol_sensitivity,main,DBLP,full_mesh,0.9160494208335876,0.006172844767592774,5,0.9090908885002136,0.013145549238873087,5,0.900324685181569,0.016274591407138488,5,0.9142506122589111,0.010219485519266458,5,0.9066339015960694,0.013231366847406847,5,0.0,0.0,5,3407880.0,0.0,5,105.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,15.0,0.0,5,54.0,0.0,5,36.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_main_custom_split,protocol_sensitivity,main,DBLP,local_reliability_vote,0.9143210291862488,0.008076750924269634,5,0.9100736975669861,0.012449744819859266,5,0.9014054308625352,0.01587026607247031,5,0.913759195804596,0.011764123124523886,5,0.9068795800209045,0.013635814469642668,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
protocol_sensitivity/dblp_main_custom_split,protocol_sensitivity,main,DBLP,local_uniform_vote,0.8506173133850098,0.007145562748039493,5,0.8444717288017273,0.009735440355663537,5,0.8158256093821216,0.010861948265465968,5,0.8488943338394165,0.010603607091194237,5,0.8368550300598144,0.014098356200626012,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46","local_uniform_vote,local_reliability_vote,fixed_ring,full_mesh,adaptive_graph_val",15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,True
readout_ablation/acm_hard_noisy_active_vote,readout_ablation,hard_noisy,ACM,adaptive_graph_val,0.8870860815048218,0.016572854669211632,5,0.8570016264915467,0.011730474593837612,5,0.8575470952412868,0.011235121292851933,5,0.869522225856781,0.0124597512534431,5,0.854695200920105,0.019541521702983244,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7509.4,70.02356746124832,5,32.38397152000107,1.332262629348948,5,2.2,0.4472135954999579,5,1.6,0.8944271909999159,5,1.2,0.4472135954999579,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
readout_ablation/acm_hard_noisy_best_party,readout_ablation,hard_noisy,ACM,adaptive_graph_val,0.8662251472473145,0.007159517217752889,5,0.8500823497772216,0.027763267453184807,5,0.850380215431791,0.027471294559636053,5,0.8655683517456054,0.0198583929130178,5,0.8434925675392151,0.020740824188989038,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7591.0,69.27481504847196,5,83.77897025998682,0.9375352179186575,5,2.2,0.447213595499958,5,1.2,0.8366600265340756,5,1.6,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,best_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/acm_hard_noisy_mean_party,readout_ablation,hard_noisy,ACM,adaptive_graph_val,0.6430463552474975,0.012962630900743814,5,0.626029634475708,0.00605310271640332,5,0.6254992708343156,0.004367150277900949,5,0.646128487586975,0.013704528014015073,5,0.6214167952537537,0.011614208940370508,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051661,5,407700.0,0.0,5,8324.0,61.54266812545569,5,36.20127269999939,2.9267348232558836,5,1.0,0.0,5,4.0,0.0,5,0.4,0.5477225575051662,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,mean_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/acm_main_active_vote,readout_ablation,main,ACM,adaptive_graph_val,0.9188741683959961,0.013802436705427489,5,0.891268503665924,0.01105140078084166,5,0.8912335855732628,0.011675163101207605,5,0.9044480919837952,0.01505410155328402,5,0.8948928833007812,0.01325144839436972,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051661,5,407700.0,0.0,5,7973.4,214.3788702274549,5,48.318106539960716,4.6706849943142625,5,4.0,0.7071067811865476,5,1.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
readout_ablation/acm_main_best_party,readout_ablation,main,ACM,adaptive_graph_val,0.8847682237625122,0.0036272971110119056,5,0.8652388453483582,0.025823414747009964,5,0.8654867653493368,0.026090483083316292,5,0.8741350650787354,0.018441104355563107,5,0.8570016384124756,0.03358931646636963,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7572.8,50.186651611758286,5,92.3919958599843,7.0302653847946095,5,5.0,0.0,5,0.0,0.0,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,best_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/acm_main_mean_party,readout_ablation,main,ACM,adaptive_graph_val,0.7596026539802552,0.030039530330775714,5,0.7406919121742248,0.01503606852064522,5,0.7413197384204488,0.013322822075536237,5,0.7555189251899719,0.011390054343223,5,0.7357495546340942,0.0044511612836218815,5,0.0,0.0,5,112530.0,8116.926758324236,5,6.2,0.44721359549995787,5,407700.0,0.0,5,8574.4,124.86712938159496,5,46.434010240004866,1.737769787099578,5,2.0,0.0,5,4.0,0.0,5,0.2,0.447213595499958,5,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,mean_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_hard_noisy_active_vote,readout_ablation,hard_noisy,DBLP,adaptive_graph_val,0.9120988011360168,0.010526445563100258,5,0.8987714767456054,0.011543996602044604,5,0.8903552313927786,0.013590895489365257,5,0.905651080608368,0.006407080945839268,5,0.8960687756538391,0.006649825985730621,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7708.6,65.02153489421787,5,27.158858419966418,4.08999691620206,5,1.6,0.8944271909999159,5,1.2,0.8366600265340756,5,2.2,0.8366600265340756,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_hard_noisy_best_party,readout_ablation,hard_noisy,DBLP,adaptive_graph_val,0.9039506554603577,0.012571987915045468,5,0.8948402762413025,0.013833601032873403,5,0.8860292695747216,0.014192617185187788,5,0.9044225692749024,0.011306219550463478,5,0.8941031575202942,0.012983806314001369,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7761.0,71.6275086820699,5,58.234785640001064,3.6733877309405916,5,1.2,0.4472135954999579,5,3.0,0.7071067811865476,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,best_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_hard_noisy_mean_party,readout_ablation,hard_noisy,DBLP,adaptive_graph_val,0.6896296739578247,0.015920660547974353,5,0.6783783674240113,0.020249782230365623,5,0.5942346136724239,0.023134188833165276,5,0.6948402881622314,0.019004077657097385,5,0.6533169388771057,0.020472135813755007,5,0.0,0.0,5,168771.2,14514.764455546634,5,5.2,0.44721359549995787,5,729000.0,0.0,5,8164.2,87.54256107745535,5,25.046494779997737,1.9912609621440045,5,1.0,0.0,5,4.0,0.0,5,0.2,0.447213595499958,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,mean_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_main_active_vote,readout_ablation,main,DBLP,adaptive_graph_val,0.9306173205375672,0.010195468334735796,5,0.9137592077255249,0.013327976311233704,5,0.9075687265457709,0.014986086059169613,5,0.9221130013465881,0.01134618612367094,5,0.9100736856460572,0.011104180698149004,5,0.0,0.0,5,181753.6,29029.52891109327,5,5.6,0.8944271909999159,5,729000.0,0.0,5,7899.2,119.07644603362998,5,35.72896814001142,1.4878525341674262,5,2.2,0.447213595499958,5,2.4,0.5477225575051661,5,1.0,1.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_main_best_party,readout_ablation,main,DBLP,adaptive_graph_val,0.9091358423233032,0.010351236746929827,5,0.898034393787384,0.013541405743395732,5,0.8887481065924518,0.01419329094888703,5,0.9095822930335998,0.009500058696756136,5,0.9007370948791504,0.011955017871337835,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7675.6,119.34948680241557,5,83.67669222000987,4.190435053382095,5,4.0,0.7071067811865476,5,1.0,0.7071067811865476,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,best_party,all_parties,0,cuda,,,,,,,,,,
readout_ablation/dblp_main_mean_party,readout_ablation,main,DBLP,adaptive_graph_val,0.8693827629089356,0.0047334164545015205,5,0.8643734455108643,0.018296010243550622,5,0.8408015154911277,0.024510990649886547,5,0.8668304443359375,0.014935264807107024,5,0.8587223410606384,0.011158411528082172,5,0.0,0.0,5,181753.6,29029.528911093268,5,5.6,0.8944271909999159,5,729000.0,0.0,5,8446.4,182.31099802260965,5,38.81646317998529,3.0037519286184877,5,1.4,0.5477225575051661,5,4.2,0.8366600265340756,5,0.0,0.0,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,mean_party,all_parties,0,cuda,,,,,,,,,,
